product_name,product_review,user_rating
Pliny The Elder,"Had on tap. Looks slightly hazed gold color with 2 finger white head of soft foam. Head fell to a cap after a few minutes. Left some nice lacing in the glass. Smell was all hops. A lot of tropical and citrus fruit is in the aroma. Taste enters sweet with a healthy dose of grapefruit, orange, mango. Middle has a bit of pithy bitterness and more tropical flavors but its balanced by a nice malt backbone. Finish is balanced with a slight hint of alcohol. Feel is medium bodied, lower carbonation but enough to provide a solid base for the flavor. Overall, well worth the wait for this classic expression. The flavors were bold, bright, and expressive. The beer was well balanced even with the bold hop presence. I enjoyed this a lot.",4.74
Pliny The Elder,"Long time coming. I have been wanting to get my hands on this beer for a few years. If you know me, I love imperial stout, barleywine and double ipa. If it's not full bodied then probably not gonna rate very high on my list. This brew poured a very light tan with a thin head. Nose was very happy and floral. Mouthful was very light with little malt backbone. I was dissatisfied with the taste of a beer that is rated 100. Maybe 15 years ago but with the evolution of craft beer I find it hard to fathom this beer in the top 50 all time. I would rate it 3 out of 5. Just like Hopslam this beer is overhyped and in my opinion not worth all the accolades. Of I were to taste it on draft the outcome could be different, but like I said I prefer full bodied brews and lean towards other styles. So take it for what it's worth.

Cheers. TBB.",3.19
Pliny The Elder,"Appearance: Very slightly hazy gold, nice carbonation, good head.

Smell: Strong grapefruit, slight rind.

Taste: Moderately sweet to start, then a balancing shot of grapefruit bitterness. Stays balanced between sweet and bitter before the bitterness wins out in the finish.

Overall: Bottled 7/18, tasted 8/13. Bought in Colorado and brought back, a long-time want finally obtained after 26 hours of driving round trip (I did do other stuff on this trip, not just beer shopping). Just a classic flavor, nice balance but plenty of hoppy bitterness. Definitely worth the trip.",4.55
Pliny The Elder,"Appearance: Clarity is clear, silky head, laces the glass throughout the session and has a long lasting head retention. Perfect pale/bronze color.

Aroma: Hop forward aroma as expected, but not deep or complex with a light malty sweetness in the background.

Mouthfeel: The body is a thin to medium body, solid carbonation that sings on the tongue, small alcohol warmth.

Flavor: Complex hop characteristics, gives small citrus flavor off from hops with some black currant like flavors and a solid touch of pine and a touch of floral/perfumy like flavors, from the bittering to flavoring hop additions. Small sweetness from the malt flavor to act as the backbone. Long lasting hop bitterness sticks with you after each drink that is still pleasant to enjoy.

This is a solid and most importantly classic/quintessential West Coast style IPA and shows exactly the path from the old school IPA 2000s vibes with the heavy magnum bittering. This beer shows the depth of hops from each stage of the beer making process to give deep complexity to the hop flavor.",4.4
Pliny The Elder,"I HAD BEEN waiting for years to try this highly rated beer, poured in glasss brillant yellow with nice head. refreshing taste. popped open an original Lienenkugel and a Yuengling lager/ they ere both more taseful",4.0
Pliny The Elder,"Pliny the Elder
Woodbury bar on tap Nonic pint

A- Golden-orange body capped with a 1/2 finger off-white head. Awesome thick lace left on the glass. Retains at a thin foam.

S- Grapefruit and Topical scents with a sugary doughy backbone. Robust and fresh. Leafy hops, tobacco, resin and herbs as it opens up.

T- Great balance of grapefruit hops up font. Doughy and sweet cracker malts in the middle like honey whole wheat. Grapefruit and herbal spicy black pepper hop finish. A little aspirin.

M- medium full body. Crisp. Hoppy bite.

O- Fresh drinkable IPA. No frills or quirky additions. Just a straight up solid IPA. I could see this as a go-to IPA if it was available. Definitely glad I finally got to try this classic brew on the last day of a SF trip.

4.5 4.25 4.5 4.5 4.5",4.44
Pliny The Elder,"Poured from a 17.25 FL Oz bottle, bottled on 6-14-2022 so a month and 16 days old. Poured into spiegelau IPA glass.

On the pour a white nearly three finger head forms after a minute or two it slightly recedes making more room to pour, and I am able to get the head over the rim over the glass. Head becomes quite rocky but has very good retention. Carbonation after the pour looks quite ligjt and lazy. Body is a slightly dark gold. On the paler side of a lot of IPAs and with a very slight chill haze. Laces very nicely.

Aroma is quite bright with a hit of resinous grapefruit sweet hops. Some malt sweetness comes through, but the hops are very big on this one. A very sweet floral and citric smelling beer. Nothing off and very clean. More juicy than I expected.

Taste is similar to the aroma but a lot of the fruity qualities are traded for a big wave of bitterness that slowly fades leaving a resinous zesty but sweet and malty finish that lingers but is very nicely balanced after the big wave of hops. Despite the abv I can't really detect alcohol as the hops actually cover it up. Despite being super hoppy this isn't a mess and is very drinkable with a nice hop evolution that gives a good balance of bite to flavor.

Feel is soft and dangerously drinkable with a perfectly balanced carbonation bite to softness provided by the head. Honestly this is tasty af and I'm not an ipa guy nobody does everything right and maintains the balance. This feels like a benchmark and I could drink this all summer long if it wasn't 8% and so damn expensive.

Overall this beer is very hyped up. Don't get me wrong it's very good. There's essentially nothing wrong with it, the bitterness isn't cloying, but is pleasantly present, and it's big and hoppy without forgetting its a malt drink. It even looks beautiful. It's the perfect IPA, but everyone is trying to imitate it so unless this is you're whale you probably have a general idea of how this tastes, you've just had a similar but inferior beer. Is it worth the price? Maybe maybe not though. $7.99 for the bottle at a store in Colorado. Maybe I got scammed.",4.35
Pliny The Elder,"Comes in a crystal clear golden color, with a creamy, marshmallowy bright white head. Incredible retention with sheets of lacing.
The aroma doesn't explode from the glass, but it's nice. Earthy and piney, with pithy grapefruit. Think forest floor, littered with grapefruit peels. Potting soil, pine needles, pine cone, grapefruit peel, a touch of grass, and orange peel.
Juicy yellow grapefruit, and bright fresh white pine hit in equal measure. Grapefruit and orange peels and juice take over and dominate, but earthy pine needles remain in the background. The malt is subtle, biscuity, slightly toasty, offering a slight sweetness but remaining subtle. It finishes clean and crisp, moderately bitter. Hop oils, grapefruit and pine linger on your tongue and make the palate sticky.
Nice medium-plus body, good carbonation, moves quickly and smoothly on the palate but leaves a lasting impression.

This is every bit a world-class WCDIPA. Tastes phenomenal.",4.82
Pliny The Elder,"The look is clear straw to golden with a nice off-white head. Lots of nice lacing.
Aroma is piney and malty with a little dank to it. Taste is lightly fruity, piney, slightly sweet and moderately bitter. The mouthfeel is very nice with good carbonation, and a dry finish. Overall a delicious west coast IPA.",4.4
Pliny The Elder,"Man, I have been trying to get a hold of this for awhile now. Finally got to try some this week. I wanted so badly to love it! Man is this stuff overrated. Unbelievable. It is a delicious beer, don't get me wrong. But as they haven't changed the recipe (I don't think) this stuff IMHO is not worth seeking out if you've had all of the good stuff. You will be underwhelmed. It is a piney, resinous, hoppy west-coast IPA. I found it to be a glorified Sierra Nevada Torpedo.",4.28
Pliny The Elder,"Absolute stunner. I will never understand other reviewers that claim this beer is in the past. Would you dare poop poo on a Tree House New England style IPA for being stuck in the past? For some reason only pioneer West Coast IPA's get this treatment for their style, never the pioneers of hazy IPA's of the Northeast. This beer is extremely well crafted and balanced, while punching a piney flavor burst to your jaw. Everything about this screams well balanced while adhering to the West Coat style. And whaddya know, this beer invented the damn West Coat Imperial Ipa Style!

I will say, their only competition would be Alvarado atm, along with Cellarmaker.

There's a couple up and comers. Another OG would be Boneyard brewing who took a malt heavy approach for their beers and somehow, they kept their integrity after the buyout and do have the price advantage over Russian River. Bay Area beer heads are blessed with those two and Cellarmaker, BareBottle, Revision, and Field Works, to go along with the San Diego breweries that make their way up there.",4.72
